product_id,title,vendor,product_type,category,subcategory,total_quantity,total_revenue,total_list_revenue,order_count,revenue_share
gid://shopify/LineItem/14479043952854,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,6375.0,8500.0,1,2.833677353955204e-07
gid://shopify/LineItem/14091377246422,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,6375.0,8500.0,1,2.833677353955204e-07
gid://shopify/LineItem/14083030417622,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,6375.0,8500.0,1,2.833677353955204e-07
gid://shopify/LineItem/14480741236950,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,6375.0,8500.0,1,2.833677353955204e-07
gid://shopify/LineItem/14123623317718,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,6375.0,8500.0,1,2.833677353955204e-07
gid://shopify/LineItem/14074082722006,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,6375.0,8500.0,1,2.833677353955204e-07
gid://shopify/LineItem/14242665136342,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,6375.0,8500.0,1,2.833677353955204e-07
gid://shopify/LineItem/14261828190422,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,6375.0,8500.0,1,2.833677353955204e-07
gid://shopify/LineItem/14275963912406,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,6375.0,8500.0,1,2.833677353955204e-07
gid://shopify/LineItem/14259692142806,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,6375.0,8500.0,1,2.833677353955204e-07
gid://shopify/LineItem/14297356337366,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,6375.0,8500.0,1,2.833677353955204e-07
gid://shopify/LineItem/14106263158998,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,6375.0,8500.0,1,2.833677353955204e-07
gid://shopify/LineItem/14237621223638,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,6375.0,8500.0,1,2.833677353955204e-07
gid://shopify/LineItem/14168302518486,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,6375.0,8500.0,1,2.833677353955204e-07
gid://shopify/LineItem/14252170346710,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,6375.0,8500.0,1,2.833677353955204e-07
gid://shopify/LineItem/14252165398742,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,6375.0,8500.0,1,2.833677353955204e-07
gid://shopify/LineItem/14362931462358,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,6375.0,8500.0,1,2.833677353955204e-07
gid://shopify/LineItem/14367207456982,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,6375.0,8500.0,1,2.833677353955204e-07
gid://shopify/LineItem/14363918401750,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,6375.0,8500.0,1,2.833677353955204e-07
gid://shopify/LineItem/14101559541974,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,6217.16,6217.16,1,2.763517725163315e-07
gid://shopify/LineItem/14097232330966,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,6217.16,6217.16,1,2.763517725163315e-07
gid://shopify/LineItem/14091680743638,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,6217.16,6217.16,1,2.763517725163315e-07
gid://shopify/LineItem/14088966570198,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,6217.16,6217.16,1,2.763517725163315e-07
gid://shopify/LineItem/14087657717974,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,6198.3,6198.3,1,2.7551344851796925e-07
gid://shopify/LineItem/14084910514390,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,6198.3,6198.3,1,2.7551344851796925e-07
gid://shopify/LineItem/14087863369942,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,6198.3,6198.3,1,2.7551344851796925e-07
gid://shopify/LineItem/14069781594326,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,6198.3,6198.3,1,2.7551344851796925e-07
gid://shopify/LineItem/14067647447254,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,6198.3,6198.3,1,2.7551344851796925e-07
gid://shopify/LineItem/14075138834646,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,6198.3,6198.3,1,2.7551344851796925e-07
gid://shopify/LineItem/14012638429398,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,6198.3,6198.3,1,2.7551344851796925e-07
gid://shopify/LineItem/13945457934550,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,6198.3,6198.3,1,2.7551344851796925e-07
gid://shopify/LineItem/14016155648214,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,6198.3,6198.3,1,2.7551344851796925e-07
gid://shopify/LineItem/14278349684950,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,6108.93,6108.93,1,2.715409662415304e-07
gid://shopify/LineItem/14145589051606,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,5950.0,8500.0,1,2.6447655303581905e-07
gid://shopify/LineItem/14117694308566,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,5950.0,8500.0,1,2.6447655303581905e-07
gid://shopify/LineItem/14651886731478,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,5950.0,8500.0,1,2.6447655303581905e-07
gid://shopify/LineItem/14645350400214,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,5950.0,8500.0,1,2.6447655303581905e-07
gid://shopify/LineItem/14039263445206,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,5950.0,8500.0,1,2.6447655303581905e-07
gid://shopify/LineItem/14028390498518,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,5950.0,8500.0,1,2.6447655303581905e-07
gid://shopify/LineItem/14110604034262,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,5950.0,8500.0,1,2.6447655303581905e-07
gid://shopify/LineItem/14136685330646,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,5950.0,8500.0,1,2.6447655303581905e-07
gid://shopify/LineItem/14137828933846,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,5950.0,8500.0,1,2.6447655303581905e-07
gid://shopify/LineItem/14643851690198,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,5950.0,8500.0,1,2.6447655303581905e-07
gid://shopify/LineItem/14178040840406,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,5874.38,5874.38,1,2.6111525607101757e-07
gid://shopify/LineItem/14201507774678,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,5874.38,5874.38,1,2.6111525607101757e-07
gid://shopify/LineItem/14076966830294,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,5874.37,5874.37,1,2.611148115726091e-07
gid://shopify/LineItem/14037574222038,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,5874.37,5874.37,1,2.611148115726091e-07
gid://shopify/LineItem/14068614168790,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,5874.37,5874.37,1,2.611148115726091e-07
gid://shopify/LineItem/14037539881174,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,5874.37,5874.37,1,2.611148115726091e-07
gid://shopify/LineItem/14037236252886,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,5874.37,5874.37,1,2.611148115726091e-07
gid://shopify/LineItem/14108310044886,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,5874.37,5874.37,1,2.611148115726091e-07
gid://shopify/LineItem/13888648642774,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,5874.37,5874.37,1,2.611148115726091e-07
gid://shopify/LineItem/14104271356118,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,5874.37,5874.37,1,2.611148115726091e-07
gid://shopify/LineItem/13884103360726,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,5874.37,5874.37,1,2.611148115726091e-07
gid://shopify/LineItem/13881636389078,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,5874.37,5874.37,1,2.611148115726091e-07
gid://shopify/LineItem/13883331707094,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,5874.37,5874.37,1,2.611148115726091e-07
gid://shopify/LineItem/14017504444630,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,5874.37,5874.37,1,2.611148115726091e-07
gid://shopify/LineItem/13908666515670,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,5874.37,5874.37,1,2.611148115726091e-07
gid://shopify/LineItem/14637644415190,Bipro Classic Display Megaplex,,,Control de Peso,CLA,1,5000.0,5000.0,1,2.222492042317807e-07
gid://shopify/LineItem/14046134534358,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,4793.24,4793.24,1,2.130587551383881e-07
gid://shopify/LineItem/14071830905046,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,4793.24,4793.24,1,2.130587551383881e-07
gid://shopify/LineItem/14046221107414,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,4793.24,4793.24,1,2.130587551383881e-07
gid://shopify/LineItem/14116035166422,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,4793.24,4793.24,1,2.130587551383881e-07
gid://shopify/LineItem/14082115010774,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,4793.24,4793.24,1,2.130587551383881e-07
gid://shopify/LineItem/14025328263382,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,4653.28,4653.28,1,2.068375554135321e-07
gid://shopify/LineItem/13882634502358,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,4653.28,4653.28,1,2.068375554135321e-07
gid://shopify/LineItem/14412081365206,Bipro Classic Display Megaplex,,,Control de Peso,CLA,1,4500.0,4500.0,1,2.0002428380860262e-07
gid://shopify/LineItem/14446143242454,Bipro Classic Display Megaplex,,,Control de Peso,CLA,1,4500.0,4500.0,1,2.0002428380860262e-07
gid://shopify/LineItem/14607605006550,Bipro Classic Display Megaplex,,,Control de Peso,CLA,1,4440.0,4440.0,1,1.9735729335782128e-07
gid://shopify/LineItem/14168436703446,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,4034.82,4034.82,1,1.793471068436947e-07
gid://shopify/LineItem/14657220608214,Bipro Classic Display Megaplex,,,Control de Peso,CLA,1,4000.0,5000.0,1,1.7779936338542456e-07
gid://shopify/LineItem/14703282127062,Bipro Classic Display Megaplex,,,Control de Peso,CLA,1,4000.0,5000.0,1,1.7779936338542456e-07
gid://shopify/LineItem/14694505480406,Bipro Classic Display Megaplex,,,Control de Peso,CLA,1,4000.0,5000.0,1,1.7779936338542456e-07
gid://shopify/LineItem/14277314052310,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,3965.79,3965.79,1,1.7627873433007071e-07
gid://shopify/LineItem/14287553265878,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,3965.79,3965.79,1,1.7627873433007071e-07
gid://shopify/LineItem/14479127216342,Bipro Classic Display Megaplex,,,Control de Peso,CLA,1,3600.0,4500.0,1,1.600194270468821e-07
gid://shopify/LineItem/14468691624150,Bipro Classic Display Megaplex,,,Control de Peso,CLA,1,3600.0,4500.0,1,1.600194270468821e-07
gid://shopify/LineItem/14590837063894,Bipro Classic Display Megaplex,,,Control de Peso,CLA,1,3552.0,4440.0,1,1.57885834686257e-07
gid://shopify/LineItem/14605346865366,Bipro Classic Display Megaplex,,,Control de Peso,CLA,1,3552.0,4440.0,1,1.57885834686257e-07
gid://shopify/LineItem/14640370450646,Bipro Classic Display Megaplex,,,Control de Peso,CLA,1,3500.0,5000.0,1,1.555744429622465e-07
gid://shopify/LineItem/14641514479830,Bipro Classic Display Megaplex,,,Control de Peso,CLA,1,3500.0,5000.0,1,1.555744429622465e-07
gid://shopify/LineItem/14642530025686,Bipro Classic Display Megaplex,,,Control de Peso,CLA,1,3500.0,5000.0,1,1.555744429622465e-07
gid://shopify/LineItem/14560997605590,Bipro Classic Display Megaplex,,,Control de Peso,CLA,1,3375.0,4500.0,1,1.5001821285645197e-07
gid://shopify/LineItem/14680067506390,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14679962190038,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14679855562966,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14679816995030,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14679814111446,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14679772856534,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14679742906582,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14679731830998,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14679930667222,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14679977689302,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14682702872790,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14682701496534,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14682685571286,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14682677641430,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14682549715158,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14682466156758,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14682434961622,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14682415071446,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14682323714262,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14682297663702,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14678865314006,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14680180752598,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14686209409238,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14686236475606,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14686205116630,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14679893180630,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14679590994134,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14679586341078,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14680124784854,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14680091394262,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14679966187734,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14680362385622,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14680946082006,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14681059066070,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14682933035222,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14682743570646,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14682725318870,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14681894650070,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14682942767318,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14686263083222,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14681246335190,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14681869975766,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14686286446806,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14686267900118,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14680870748374,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14680841781462,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14680575508694,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14680290459862,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14683147075798,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14683051131094,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14680622399702,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14680839225558,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14683046641878,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14683005944022,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14683111325910,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14683076296918,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14683063615702,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14682999324886,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14677856288982,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14677882175702,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14678451880150,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14678433595606,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14685538910422,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14685584326870,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14686173823190,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
gid://shopify/LineItem/14685918265558,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,1,1.0,8500.0,1,4.444984084635614e-11
